2018-10-27,优,34,48,9
2018-10-28,优,37,66,4
2018-10-29,优,24,12,4
2018-10-30,优,33,44,10
2018-10-31,优,48,88,21
2018-11-01,良,70,219,43
2018-11-02,中度污染,151,361,113
2018-11-03,重度污染,210,365,160
2018-11-04,轻度污染,107,342,81
2018-11-05,优,29,23,18
2018-11-06,优,33,87,14
2018-11-07,良,52,246,26
2018-11-08,良,91,341,66
2018-11-09,良,63,243,34
2018-11-10,优,37,44,12
2018-11-11,良,70,231,44
2018-11-12,轻度污染,126,330,94
2018-11-13,重度污染,222,363,175
2018-11-14,严重污染,274,367,223
2018-11-15,良,92,296,65
2018-11-16,优,33,92,12
